model_name,prompt_type,total_attempts,successful_attempts,failed_attempts,timeout_attempts,execution_time_mean,execution_time_median,execution_time_sd,prediction_accuracy,auc_roc,total_duration_mean,total_duration_median,total_duration_sd,load_duration_mean,load_duration_median,load_duration_sd,prompt_eval_duration_mean,prompt_eval_duration_median,prompt_eval_duration_sd,eval_duration_mean,eval_duration_median,eval_duration_sd,true_positives,true_negatives,false_positives,false_negatives,precision,recall,f1_score,txt_accuracy,txt_auc_roc,model_dir,model_params,model_quantization
exaone3.5:7.8b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,,,,35.0,0.5166666666666667,,,,,,,,,,,,,24,11,59,6,0.2891566265060241,0.8,0.4247787610619469,35.0,0.5167,exaone3_5_7_8b-instruct-q4_k_m,8,q4_k_m
exaone3.5:7.8b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,,,,61.0,0.5443937087772706,,,,,,,,,,,,,13,48,25,14,0.34210526315789475,0.48148148148148145,0.39999999999999997,61.0,0.5444,exaone3_5_7_8b-instruct-q4_k_m,8,q4_k_m
marco-o1:7b-q4_K_M,PromptType.COT,100,100,0,0,,,,34.0,0.5318115590092278,,,,,,,,,,,,,18,16,55,11,0.2465753424657534,0.6206896551724138,0.35294117647058826,34.0,0.5318,marco-o1_7b-q4_k_m,7,q4_k_m
marco-o1:7b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,,,,41.0,0.5799086757990868,,,,,,,,,,,,,23,18,55,4,0.2948717948717949,0.8518518518518519,0.4380952380952381,41.0,0.5799,marco-o1_7b-q4_k_m,7,q4_k_m
marco-o1:7b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,,,,69.0,0.5857432775240994,,,,,,,,,,,,,11,58,15,16,0.4230769230769231,0.4074074074074074,0.4150943396226415,69.0,0.5857,marco-o1_7b-q4_k_m,7,q4_k_m
aya-expanse:32b-q4_K_M,PromptType.COT,100,100,0,0,,,,39.0,0.47149122807017546,,,,,,,,,,,,,18,21,55,6,0.2465753424657534,0.75,0.37113402061855666,39.0,0.4715,aya-expanse_32b-q4_k_m,32,q4_k_m
aya-expanse:32b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,,,,44.0,0.5774428274428275,,,,,,,,,,,,,17,27,47,9,0.265625,0.6538461538461539,0.37777777777777777,44.0,0.5774,aya-expanse_32b-q4_k_m,32,q4_k_m
aya-expanse:32b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,,,,47.0,0.48036465638148673,,,,,,,,,,,,,20,27,42,11,0.3225806451612903,0.6451612903225806,0.4301075268817204,47.0,0.4804,aya-expanse_32b-q4_k_m,32,q4_k_m
falcon3:10b-instruct-fp16,PromptType.COT,100,100,0,0,,,,55.0,0.5488101019912579,,,,,,,,,,,,,12,43,28,17,0.3,0.41379310344827586,0.34782608695652173,55.0,0.5488,falcon3_10b-instruct-fp16,10,fp16
falcon3:10b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,,,,52.0,0.627467105263158,,,,,,,,,,,,,17,35,41,7,0.29310344827586204,0.7083333333333334,0.41463414634146345,52.0,0.6275,falcon3_10b-instruct-fp16,10,fp16
falcon3:10b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,,,,47.0,0.62995337995338,,,,,,,,,,,,,21,26,52,1,0.2876712328767123,0.9545454545454546,0.44210526315789467,47.0,0.63,falcon3_10b-instruct-fp16,10,fp16
falcon3:10b-instruct-q4_K_M,PromptType.COT,100,100,0,0,,,,54.0,0.5034722222222222,,,,,,,,,,,,,13,41,31,15,0.29545454545454547,0.4642857142857143,0.36111111111111116,54.0,0.5035,falcon3_10b-instruct-q4_k_m,10,q4_k_m
falcon3:10b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,,,,49.0,0.5060882800608828,,,,,,,,,,,,,17,32,41,10,0.29310344827586204,0.6296296296296297,0.4,49.0,0.5061,falcon3_10b-instruct-q4_k_m,10,q4_k_m
falcon3:10b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,,,,35.0,0.44233378561736775,,,,,,,,,,,,,29,6,61,4,0.32222222222222224,0.8787878787878788,0.4715447154471545,35.0,0.4423,falcon3_10b-instruct-q4_k_m,10,q4_k_m
gemma2:2b-instruct-fp16,PromptType.COT,100,100,0,0,,,,49.0,0.4732620320855615,,,,,,,,,,,,,22,27,39,12,0.36065573770491804,0.6470588235294118,0.4631578947368421,49.0,0.4733,gemma2_2b-instruct-fp16,2,fp16
gemma2:2b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,,,,57.0,0.5465176715176715,,,,,,,,,,,,,21,36,38,5,0.3559322033898305,0.8076923076923077,0.4941176470588236,57.0,0.5465,gemma2_2b-instruct-fp16,2,fp16
gemma2:2b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,,,,62.0,0.4936886395511922,,,,,,,,,,,,,11,51,18,20,0.3793103448275862,0.3548387096774194,0.36666666666666664,62.0,0.4937,gemma2_2b-instruct-fp16,2,fp16
llama3.1:8b-instruct-fp16,PromptType.COT,100,100,0,0,,,,34.0,0.5142543859649122,,,,,,,,,,,,,21,13,63,3,0.25,0.875,0.3888888888888889,34.0,0.5143,llama3_1_8b-instruct-fp16,8,fp16
llama3.1:8b-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,,,,51.0,0.5945945945945946,,,,,,,,,,,,,22,29,45,4,0.3283582089552239,0.8461538461538461,0.4731182795698925,51.0,0.5946,llama3_1_8b-instruct-fp16,8,fp16
llama3.1:8b-instruct-fp16,PromptType.SYSTEM1,100,100,0,0,,,,64.0,0.6384000000000001,,,,,,,,,,,,,13,51,24,12,0.35135135135135137,0.52,0.4193548387096775,64.0,0.6384,llama3_1_8b-instruct-fp16,8,fp16
tulu3:8b-fp16,PromptType.COT,100,100,0,0,,,,39.0,0.3987372510927635,,,,,,,,,,,,,23,16,55,6,0.2948717948717949,0.7931034482758621,0.42990654205607476,39.0,0.3987,tulu3_8b-fp16,8,fp16
