num__jobs_held_in_2002,num__household_size_in_1997,num__number_of_arrests_in_last_5_years,num__weight_in_lbs,num__age,num__height_total_inches,cat__sex_recorded_in_1997_female,cat__sex_recorded_in_1997_male,"cat__marriage_or_cohabitation_status_in_2002_divorced, cohabiting","cat__marriage_or_cohabitation_status_in_2002_divorced, not cohabiting","cat__marriage_or_cohabitation_status_in_2002_married, spouse absent","cat__marriage_or_cohabitation_status_in_2002_married, spouse present","cat__marriage_or_cohabitation_status_in_2002_never married, cohabiting","cat__marriage_or_cohabitation_status_in_2002_never married, not cohabiting","cat__marriage_or_cohabitation_status_in_2002_separated, cohabiting","cat__marriage_or_cohabitation_status_in_2002_separated, not cohabiting",cat__highest_degree_by_2002_GED,cat__highest_degree_by_2002_Unknown,cat__highest_degree_by_2002_associate/junior college (AA),"cat__highest_degree_by_2002_bachelor's degree (BA, BS)",cat__highest_degree_by_2002_high school diploma (HS),cat__college_enrollment_status_in_2002_enrolled in a 2-year college,cat__college_enrollment_status_in_2002_enrolled in a 4-year college,cat__college_enrollment_status_in_2002_enrolled in a graduate program,"cat__college_enrollment_status_in_2002_enrolled in grades 1-12, not a high school graduate","cat__college_enrollment_status_in_2002_not enrolled, 2-year college graduate","cat__college_enrollment_status_in_2002_not enrolled, 4-year college graduate","cat__college_enrollment_status_in_2002_not enrolled, GED","cat__college_enrollment_status_in_2002_not enrolled, high school degree","cat__college_enrollment_status_in_2002_not enrolled, no high school degree, no GED","cat__college_enrollment_status_in_2002_not enrolled, some college",cat__parent_or_guardian_relationship_at_age_12_Unknown,cat__parent_or_guardian_relationship_at_age_12_adoptive parent(s),cat__parent_or_guardian_relationship_at_age_12_anything else,"cat__parent_or_guardian_relationship_at_age_12_biological dad, marital status unknown","cat__parent_or_guardian_relationship_at_age_12_biological father, other parent present","cat__parent_or_guardian_relationship_at_age_12_biological mother, marital status unknown","cat__parent_or_guardian_relationship_at_age_12_biological mother, other parent present",cat__parent_or_guardian_relationship_at_age_12_both biological parents,cat__parent_or_guardian_relationship_at_age_12_foster parent(s),cat__parent_or_guardian_relationship_at_age_12_group quarters,"cat__parent_or_guardian_relationship_at_age_12_other adults, biological parent status unknown, not group quarters",cat__raised_in_urban_or_rural_area_Unknown,cat__raised_in_urban_or_rural_area_rural,cat__raised_in_urban_or_rural_area_urban,cat__homeless_for_2+_nights_over_last_5_years_False,cat__homeless_for_2+_nights_over_last_5_years_True,cat__any_adult_household_member_jailed_in_last_5_years_False,cat__any_adult_household_member_jailed_in_last_5_years_True,cat__recieved_food_stamps_in_2002_False,cat__recieved_food_stamps_in_2002_True,cat__victim_of_violent_crime_in_last_5_years_False,cat__victim_of_violent_crime_in_last_5_years_True,cat__i_often_prey_to_god_for_help_False,cat__i_often_prey_to_god_for_help_True,cat__god_has_nothing_to_do_with_me_personally_False,cat__god_has_nothing_to_do_with_me_personally_True,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_all of the time,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_most of the time,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_none of the time,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_some of the time,cat__used_marijuana_in_last_4_years_False,cat__used_marijuana_in_last_4_years_True,cat__used_cocaine_or_other_hard_drug_in_last_4_years_False,cat__used_cocaine_or_other_hard_drug_in_last_4_years_True,cat__used_any_drug_in_last_4_years_False,cat__used_any_drug_in_last_4_years_True,cat__ever_arrested_in_last_5_years_True,cat__ever_convicted_in_last_5_years_False,cat__ever_convicted_in_last_5_years_True,"cat__race_american indian, eskimo or aleut",cat__race_asian or pacific islander,cat__race_black,cat__race_hispanic,cat__race_mixed-race,cat__race_white
0.085270286,-0.545817,-0.15496394,-1.379046,0.024860613,0.16637132,0.1510632,0.0,0.0,0.0,-0.0043436815,0.01897571,0.044951227,-0.058424626,0.0,0.0,-0.0010433927,0.11452224,0.0,0.0,0.024604144,0.021155069,0.010456613,0.0,0.018586835,0.0,0.0,-0.023912571,0.0031998202,0.13175139,-0.008026931,0.009806162,0.0,0.0,-0.0011160413,0.0027619153,0.06267174,0.0011898058,0.012681158,0.0,0.0,-0.06606042,0.014238,-0.07002165,-0.06789391,-0.03851889,0.0,0.009944265,0.0,-0.055867523,0.0,-3.770762e-05,0.0,-0.013528466,0.0,0.016184246,0.0,0.0,-0.021481246,0.026061123,0.01636518,0.018134521,0.0,0.17736107,0.0,0.02066647,0.0,0.0,-0.004547457,0.0,0.0,0.007742659,-0.030854177,-0.008141788,0.006524606,-0.02154505
0.18809281,-0.5308104,0.14992897,-0.013550785,-0.018996334,0.043896724,0.19413497,0.0,0.0,0.0,-0.0018110526,0.007401598,-0.017403051,0.025782067,0.0,0.0,-0.0028076172,0.05248303,0.0,0.0,0.049987625,0.033064596,0.0110327145,0.0,0.011229218,0.0,0.0,-0.00496966,-0.07603895,0.08012148,-0.0008883325,0.0052227653,0.0,0.0,0.0026327993,0.002165327,0.097752675,0.004449329,0.011568934,0.0,0.0,-0.04285141,0.07290283,-0.06305584,-0.0062926537,-0.030033119,0.0,-0.014984176,0.0,-0.011239648,0.0,-0.018642876,0.0,-0.018446399,0.0,0.03308754,0.0,0.0,-0.0231325,-0.03033299,-0.010501289,0.02356498,0.0,-0.29440647,0.0,0.05597907,0.0,0.0,-0.048704784,0.0,0.0,0.009278517,0.04437791,-0.024468081,0.0069581256,-0.011550051
0.08376095,0.119581126,-0.027231518,0.04028415,0.014906446,-0.19102587,0.11881736,0.0,0.0,0.0,-0.0026829042,0.054748055,0.005674201,0.004373636,0.0,0.0,-0.008988907,0.051089507,0.0,0.0,0.00068854063,0.035775248,0.009928211,0.0,0.009091669,0.0,0.0,-0.01393408,-0.08625041,-0.23941535,-0.0013122468,0.021752732,0.0,0.0,0.0026242207,0.0027525239,-0.024375146,0.0014456105,-0.0030205825,0.0,0.0,0.481939,0.075969614,-0.0670544,0.008153139,-0.044679124,0.0,0.02065616,0.0,-0.024959411,0.0,0.0010017008,0.0,-0.017445965,0.0,0.012425544,0.0,0.0,-0.021528251,-0.05619809,-0.030519696,0.0646542,0.0,0.26789966,0.0,0.067505926,0.0,0.0,0.06252233,0.0,0.0,0.009806626,-0.06796444,-0.005192893,0.0068249684,-0.008458727
0.2691327,-0.19952364,-0.07361626,0.2757693,-0.058924157,-0.05702956,0.06717977,0.0,0.0,0.0,-0.0018110526,0.051220935,-0.005536295,0.03393209,0.0,0.0,-0.00954011,-0.044581026,0.0,0.0,-0.03183375,0.036023576,0.013008981,0.0,0.010325674,0.0,0.0,-0.007389899,0.15637574,-0.054186806,-0.0028949769,-0.0294223,0.0,0.0,-0.076853245,0.0027168463,-0.024143033,0.002655984,0.017704586,0.0,0.0,-0.07226407,-0.044501044,-0.010594159,-0.06504405,-0.08944355,0.0,-0.08616364,0.0,-0.032632213,0.0,0.0038253607,0.0,-0.039731376,0.0,-0.0057154465,0.0,0.0,-0.025770053,-0.036498316,-0.03477071,-0.1251878,0.0,-0.19305682,0.0,-0.14826716,0.0,0.0,-0.032530915,0.0,0.0,0.00029484747,-0.013071212,-0.032174908,0.00598453,-0.05296776
-0.90313166,0.00619093,-0.16523667,0.026968274,-0.107435465,-0.06380213,-0.37634346,0.0,0.0,0.0,-0.005651871,0.047490343,0.005231606,0.07928204,0.0,0.0,-0.00941416,-0.022661505,0.0,0.0,-0.09352595,0.031327613,-0.35004458,0.0,-0.0030079382,0.0,0.0,-0.03847389,-0.0094448235,-0.051367763,-0.02700242,-0.008832659,0.0,0.0,-0.024935775,0.0027603698,0.010173697,0.0031813679,0.029765017,0.0,0.0,-0.08116112,0.0046533085,-0.046182014,0.031058215,-0.088101394,0.0,-0.031913616,0.0,-0.011692805,0.0,-0.014400929,0.0,0.12629606,0.0,-0.0027626415,0.0,0.0,-0.09415303,0.022712406,0.015260303,-0.26143244,0.0,-0.14816782,0.0,-0.06662696,0.0,0.0,-0.012533282,0.0,0.0,0.00658,-0.005923204,-0.0014497396,0.0055302456,0.031783216
0.07257169,0.06231612,-0.09806832,-0.12519547,0.051513217,0.10218485,0.14046836,0.0,0.0,0.0,-0.0018110526,0.03350595,-0.00428533,0.034895256,0.0,0.0,0.024351625,-0.062362116,0.0,0.0,0.06128605,0.02332674,0.005654803,0.0,0.0027963056,0.0,0.0,0.056579057,0.004543326,-0.022770353,-0.0030278023,0.009531293,0.0,0.0,-0.002324053,0.0021981024,-0.07270131,0.0039606653,-0.013165252,0.0,0.0,-0.047167998,0.07022754,-0.051164813,-0.013908905,-0.04941911,0.0,0.047349155,0.0,-0.030177874,0.0,0.0027884443,0.0,0.069886506,0.0,-0.022630049,0.0,0.0,-0.031977046,0.036400493,0.022191605,0.04780556,0.0,0.35857633,0.0,0.05065072,0.0,0.0,-0.025799487,0.0,0.0,0.009171318,0.002801974,-0.0011790307,0.0068908716,-0.005145264
0.13572733,0.12100327,-0.024701681,-0.014948451,-0.04914782,-0.028694453,0.13959911,0.0,0.0,0.0,-0.0017332905,0.01816292,-0.009058843,0.026876124,0.0,0.0,-0.0018262413,0.075441815,0.0,0.0,0.0583907,0.047342,0.0059273317,0.0,0.004522023,0.0,0.0,-0.008022526,-0.0067998283,0.15973344,-0.0031098956,-0.011418482,0.0,0.0,-0.0033660065,0.0031806426,-0.043920297,0.0037593883,-0.02327295,0.0,0.0,-0.04986137,0.049874548,-0.049734823,-0.02870323,-0.06518648,0.0,-0.029540142,0.0,-0.02595846,0.0,0.009175695,0.0,0.08471511,0.0,-0.03465807,0.0,0.0,-0.02663506,0.05940498,0.037177805,0.024641486,0.0,-0.11079985,0.0,0.03936838,0.0,0.0,-0.005215954,0.0,0.0,0.008901783,-0.029240679,0.00795763,0.0067505213,0.011839977
0.31101283,-0.1505237,-0.02169723,0.40691873,0.056514367,-0.2086448,0.109064996,0.0,0.0,0.0,-0.010197499,0.057932094,0.0098102465,-0.0988746,0.0,0.0,-0.0022251294,-0.023982326,0.0,0.0,-0.016155964,-0.11739834,0.011654307,0.0,-0.015937915,0.0,0.0,-0.015671585,-0.05750285,0.24131483,-0.007948346,-0.007910494,0.0,0.0,-0.0015521459,0.0017367575,-0.02163039,0.0027318313,0.00012867377,0.0,0.0,2.0659058,0.064284414,0.009503596,0.04891206,-0.07796328,0.0,-0.0327096,0.0,-0.016652007,0.0,-0.008017711,0.0,-0.029049518,0.0,0.008075081,0.0,0.0,-0.03844654,0.05075715,-0.025651872,0.07086075,0.0,-0.12721281,0.0,0.017584868,0.0,0.0,0.038302135,0.0,0.0,0.0099844225,-0.080956645,-0.0059580817,0.0067266473,-0.03600575
0.1328103,0.04183981,0.16537534,-0.11881406,0.040807396,0.101727724,0.12505983,0.0,0.0,0.0,-0.0012600973,0.014450763,-0.013850388,0.021028748,0.0,0.0,-0.0016928144,0.029992301,0.0,0.0,0.070240006,0.0438054,0.005762403,0.0,-0.08533567,0.0,0.0,-0.037811365,-0.008299624,-0.022873055,-0.0059868516,0.035401713,0.0,0.0,-0.00039687078,0.0030052015,-0.0019273006,0.0043223845,-0.014241651,0.0,0.0,-0.042243,0.07603583,-0.077618465,-0.019936113,-0.07559566,0.0,0.030622168,0.0,-0.034914896,0.0,0.0034020294,0.0,0.030096453,0.0,-0.005101783,0.0,0.0,0.24046634,0.03080195,-0.018962596,0.015096013,0.0,0.36968437,0.0,0.054865655,0.0,0.0,0.0013652908,0.0,0.0,0.01057088,-0.015420107,-0.0003979603,0.006646975,0.019722514
-0.20468098,0.027188636,-0.07401361,-0.25552008,-0.09716605,-0.15104963,-0.31399703,0.0,0.0,0.0,-0.005406856,0.05098134,0.011049759,0.12959985,0.0,0.0,-0.009541191,-0.0014464471,0.0,0.0,0.041447546,-0.0045405794,0.040214915,0.0,0.004065425,0.0,0.0,-0.030873818,0.02500934,-0.0573495,0.052110173,0.007166815,0.0,0.0,-0.033290878,0.0023719203,-9.505241e-05,-0.008643135,-0.0024367508,0.0,0.0,-0.065835565,-0.12147618,-0.0062667793,0.0013939603,-0.069391474,0.0,0.04295643,0.0,-0.022879472,0.0,0.15227376,0.0,0.05590716,0.0,-0.009554613,0.0,0.0,-0.059048187,0.022069143,0.023591008,0.054555036,0.0,0.27366027,0.0,0.04455383,0.0,0.0,-0.06247559,0.0,0.0,0.009651229,0.012255039,-0.009287477,0.0068681724,0.0007657234
-0.48581266,-0.5325245,0.19974439,0.1492885,0.035051096,0.19784203,0.059723753,0.0,0.0,0.0,-0.0021979474,0.009590779,-0.005280147,-0.032124363,0.0,0.0,-8.0258e-05,0.07549563,0.0,0.0,0.00030389708,0.04092292,0.006809588,0.0,0.004905764,0.0,0.0,-0.0349724,-0.0122181,0.10431157,-0.0033476143,0.018947005,0.0,0.0,-0.021705888,0.0025633536,-0.03313399,0.001450526,-0.105850995,0.0,0.0,-0.035024405,0.048967224,0.49835926,0.012561881,-0.06496917,0.0,0.01771784,0.0,-0.009437864,0.0,0.014213095,0.0,0.053774145,0.0,0.021295268,0.0,0.0,0.1982177,0.03329617,0.0070767924,0.04131308,0.0,-0.08718199,0.0,0.06096134,0.0,0.0,0.043477476,0.0,0.0,0.0090721585,-0.03197432,-0.027294941,0.0068256715,0.033726517
-0.51768965,0.01131884,-0.12898609,-0.029835267,-0.19336437,-0.7565647,-0.51212776,0.0,0.0,0.0,-0.03346323,-1.2292972,0.0056410963,-0.25368914,0.0,0.0,-0.01241927,-0.08596051,0.0,0.0,-0.027728256,0.018970687,0.016599229,0.0,0.006695464,0.0,0.0,-0.03005585,0.11795942,-0.017603185,-0.017906858,-0.009870332,0.0,0.0,-0.007986874,0.0017369967,0.0020501888,-0.00038247858,0.11138906,0.0,0.0,-0.10115741,0.02582477,-0.028946549,-0.021085136,-0.09528999,0.0,-0.03395375,0.0,-0.016497444,0.0,-0.014308853,0.0,-0.08800148,0.0,0.02001758,0.0,0.0,-0.074740976,-0.007495696,0.006507513,0.078682296,0.0,-0.13078384,0.0,0.032524385,0.0,0.0,0.010954393,0.0,0.0,-0.0011744432,-0.0032534967,-0.0015402872,0.0051831757,-0.04168313
0.17758,0.13026367,-0.055607814,-0.00486553,-0.0462272,-0.032371398,0.11840923,0.0,0.0,0.0,-0.0017332905,0.03990397,-0.008729737,0.027746227,0.0,0.0,-0.0012448614,-0.058869764,0.0,0.0,-0.052983657,0.044394977,0.009017435,0.0,0.0071967486,0.0,0.0,-0.01699621,0.026751695,-0.045691382,-0.001958073,0.19369468,0.0,0.0,-0.0009024604,0.0028636171,-0.037802532,0.0025982764,0.01679969,0.0,0.0,-0.059074838,-0.0998348,-0.006948819,0.02018908,-0.074962504,0.0,-0.06215241,0.0,-0.016414654,0.0,0.005291055,0.0,0.024173023,0.0,-0.05646495,0.0,0.0,-0.0104957465,-0.023165144,-0.025872663,0.021900631,0.0,-0.092969194,0.0,-0.01357441,0.0,0.0,-0.0050014444,0.0,0.0,-1.2502191e-05,-0.02398538,-0.00025863864,0.0069615687,0.012694229
-0.046118353,-0.010947325,0.12817365,0.39054298,-0.04452822,0.15649559,0.1317137,0.0,0.0,0.0,-0.0018110526,0.021215204,-0.017342346,0.034295734,0.0,0.0,0.04736811,-0.068129875,0.0,0.0,0.041732654,0.047321584,0.012369528,0.0,0.013756156,0.0,0.0,-0.004714111,-0.027885064,-0.057684198,-0.0024146065,-0.0054776696,0.0,0.0,-0.0015024453,0.002956666,-0.02655169,0.0038972509,0.022066731,0.0,0.0,-0.057748605,0.044014268,-0.054199666,-0.008485926,-0.051465772,0.0,0.22364451,0.0,-0.017949698,0.0,-0.020504039,0.0,0.07616031,0.0,0.01959419,0.0,0.0,-0.0020610744,0.024013441,-0.018607356,0.038856212,0.0,-0.06522796,0.0,0.033862386,0.0,0.0,0.060308993,0.0,0.0,0.0101274615,-0.059486028,0.0062597897,0.007523665,0.020186799
0.15701021,0.013100786,0.16375677,-0.25964504,0.014811974,-0.01229046,-0.0681093,0.0,0.0,0.0,0.31118104,0.042125043,-0.0040821154,-0.05210615,0.0,0.0,-0.002124915,0.032470223,0.0,0.0,0.05643445,0.022123761,0.015264392,0.0,0.010382091,0.0,0.0,-0.005752268,-0.008766571,0.21374881,-0.0047520865,-0.0008715568,0.0,0.0,-0.004743235,0.0026211427,0.045269527,0.0034840817,0.013771032,0.0,0.0,-0.02986323,0.06775159,-0.06336447,-0.19121432,-0.0047407094,0.0,0.009273936,0.0,0.47784787,0.0,-0.014202761,0.0,-0.026286943,0.0,0.019956583,0.0,0.0,-0.052651014,0.019669138,0.008512848,0.021076871,0.0,-0.13017206,0.0,0.042142123,0.0,0.0,0.04329462,0.0,0.0,0.010971959,0.014167255,0.0048071262,0.0077771917,-0.004854765
0.2875689,0.0064816577,-0.1105508,-0.1775813,-0.07116417,-0.21642359,-0.44321778,0.0,0.0,0.0,-0.005651871,0.054407604,0.010271767,0.13420424,0.0,0.0,-0.011517249,-0.020086633,0.0,0.0,-0.07147835,-0.0003445244,0.03578517,0.0,0.0013937042,0.0,0.0,-0.009489247,-0.004792906,0.044812016,0.04090683,0.0071877013,0.0,0.0,-0.0106339045,0.0023037724,-0.02332529,0.0019477186,0.0014309465,0.0,0.0,-0.08173985,0.04222161,-0.018899806,0.005698131,-0.09146592,0.0,0.03863963,0.0,-0.034716725,0.0,0.0023519094,0.0,0.11040245,0.0,0.0001674612,0.0,0.0,-0.051561307,-0.051915597,-0.011698772,0.026241481,0.0,0.30197975,0.0,0.03202529,0.0,0.0,0.024180204,0.0,0.0,0.009324402,-0.067460455,-0.008223023,0.0061864867,-0.03753012
0.32653305,-0.11346361,-0.06657941,0.15792425,-0.063243106,0.05821218,0.13097724,0.0,0.0,0.0,-0.0018110526,0.027411545,-0.005902049,0.027142782,0.0,0.0,-0.009827918,-0.028574662,0.0,0.0,-0.028182708,0.02404615,0.008482713,0.0,0.011040669,0.0,0.0,0.010215475,0.13481605,-0.061388806,-0.0028949769,0.3363562,0.0,0.0,0.0026576314,0.0028913473,-0.03502911,0.0025639886,0.020583173,0.0,0.0,-0.060930144,-0.017597975,0.0011543042,-0.013754203,-0.08585582,0.0,-0.08602342,0.0,-0.019814655,0.0,0.0025545082,0.0,0.014479553,0.0,-0.017181305,0.0,0.0,-0.016545797,-0.018955145,-0.037155468,-0.09699502,0.0,-0.084699936,0.0,-0.16639227,0.0,0.0,-0.035412792,0.0,0.0,0.00021955749,0.025574924,0.0058838506,0.0063565993,-0.03203694
0.025216088,-0.04182925,-0.03959423,0.3445336,-0.065814935,0.034343995,0.15643194,0.0,0.0,0.0,-0.0018110526,0.02892059,-0.0063323886,0.024578545,0.0,0.0,-0.003003632,-0.076186195,0.0,0.0,-0.054610245,0.04942328,-0.14038871,0.0,0.007009401,0.0,0.0,-0.008863041,-0.06229238,-0.05473377,-0.0019221907,-0.023853876,0.0,0.0,0.0031813607,0.0022607143,-0.008093731,0.004325349,-0.05161013,0.0,0.0,-0.057371292,-0.0034308832,-0.027387125,-0.028647147,-0.09063676,0.0,-0.061501637,0.0,-0.039232034,0.0,-0.00044085225,0.0,-0.045974385,0.0,0.0016433538,0.0,0.0,-0.0014687863,-0.024317741,-0.024003472,0.047003206,0.0,-0.24710493,0.0,0.048956055,0.0,0.0,-0.07622163,0.0,0.0,0.010192502,-0.025136461,-0.036891982,0.0064673657,-0.012749275
-0.022829898,0.0554885,-0.081316985,-0.057854842,-0.0746565,0.0020276434,0.15466307,0.0,0.0,0.0,-0.0018110526,0.03741024,-0.0046436894,0.031148532,0.0,0.0,-0.0017878169,-0.046525646,0.0,0.0,-0.04790487,0.023677845,-0.06828691,0.0,-0.0022427805,0.0,0.0,-0.008131334,-0.009405811,-0.032291114,-0.0068870466,0.010037585,0.0,0.0,-0.048356965,0.0023391624,-0.08687961,0.004127015,0.0038451257,0.0,0.0,-0.06382711,0.036740124,-0.016333353,-0.011164617,-0.07760449,0.0,0.04286527,0.0,-0.028679876,0.0,0.0017142515,0.0,-0.025766736,0.0,0.009992903,0.0,0.0,-0.018906634,0.058092955,0.052536353,0.041376136,0.0,0.45690647,0.0,0.031440563,0.0,0.0,0.017153282,0.0,0.0,0.009880398,-0.033136733,-0.009718981,0.00627324,-0.028942209
-0.040576007,-0.048009057,-0.01847729,-0.043690607,-0.15843692,-0.10624359,0.03491799,0.0,0.0,0.0,-0.0012156214,0.025181737,-0.018209245,0.017869586,0.0,0.0,0.011797479,-0.023418954,0.0,0.0,0.029144326,0.033228777,0.005412207,0.0,0.0074750115,0.0,0.0,0.105071336,-0.03454261,0.0057466254,-0.0024237698,0.0159069,0.0,0.0,0.00041444125,0.0031090095,-0.030928122,0.002090728,0.010999314,0.0,0.0,0.6214333,0.09881183,-0.04374889,0.022600587,-0.04423837,0.0,0.014986773,0.0,-0.0358848,0.0,-0.038706698,0.0,0.06630765,0.0,0.08316424,0.0,0.0,-0.0047343588,0.039656583,0.05225884,0.076936334,0.0,0.26709828,0.0,0.045566346,0.0,0.0,-0.007501152,0.0,0.0,0.009029915,0.08649267,0.0011514899,0.0070113884,-0.029499343
-0.6443134,0.08323348,-0.07203344,0.012463984,0.05844379,-0.107951105,0.059784215,0.0,0.0,0.0,-0.0017332905,0.050637364,-0.00015027507,0.02947171,0.0,0.0,-0.00040236634,-0.024664128,0.0,0.0,-0.059372317,0.03781926,0.01442751,0.0,0.007830983,0.0,0.0,-0.032709073,-0.032399703,-0.06824661,0.19373332,-0.0022564859,0.0,0.0,-0.004789417,0.0025739078,0.014626437,0.0019124902,-0.08189898,0.0,0.0,-0.032920778,-0.006553488,-0.0689717,0.011193006,-0.0809794,0.0,-0.03599099,0.0,-0.0035317827,0.0,0.0017791797,0.0,0.10445401,0.0,-0.0021238308,0.0,0.0,-0.042748783,0.009416585,-0.0026131794,-0.37869963,0.0,-0.14969867,0.0,-0.18878084,0.0,0.0,0.008918717,0.0,0.0,0.007318235,-0.021822365,-0.017885324,0.006181005,0.019786129
0.06662717,-0.097026005,-0.40426347,-0.75091636,-0.043070152,0.11908725,0.16262145,0.0,0.0,0.0,-0.0016739237,0.041412834,-0.0029441323,0.04248339,0.0,0.0,-0.0013359168,-0.026313799,0.0,0.0,0.7059282,0.02556699,0.011383567,0.0,0.00743238,0.0,0.0,-0.008553017,0.053017046,-0.045085654,-0.0055899015,0.0022852123,0.0,0.0,-0.001191544,0.0024857074,-0.05097134,0.0034893584,0.006005294,0.0,0.0,-0.054380335,0.013161712,-0.020754995,-0.16185486,1.3817418,0.0,0.29016614,0.0,-0.006669661,0.0,0.0022783014,0.0,0.042833947,0.0,-0.016652776,0.0,0.0,-0.017289346,-0.0148348855,0.013283715,0.033568565,0.0,0.21797386,0.0,-0.00090379675,0.0,0.0,0.0065492326,0.0,0.0,-0.00049052486,0.017904993,0.0039310213,0.007700611,-0.015975775
0.2584721,-0.057296105,-0.07946515,-0.20701262,-0.17779414,-0.00043523088,-0.1814557,0.0,0.0,0.0,-0.003072,0.0460169,0.006060353,0.04103117,0.0,0.0,0.0017530252,0.053309724,0.0,0.0,0.12398242,0.018781466,0.029544614,0.0,0.00719663,0.0,0.0,-0.011169731,-0.003756136,0.3010019,-0.0043401374,0.012083764,0.0,0.0,-0.0063121,0.0029148606,-0.035572227,0.0007669667,0.010213573,0.0,0.0,-0.021107502,0.06569608,0.30229878,0.016131004,-0.01226366,0.0,0.0055963066,0.0,0.19759813,0.0,0.014663715,0.0,-0.026110088,0.0,0.018379569,0.0,0.0,0.61278725,0.034149513,-0.001389006,-0.044274222,0.0,-0.14523849,0.0,-0.1608129,0.0,0.0,0.041147687,0.0,0.0,0.01224242,0.033962786,-0.0044293203,0.007808606,-0.022155276
0.21013066,0.12779826,-0.09003497,-0.18139268,0.030690905,-0.699912,0.10601655,0.0,0.0,0.0,-0.0017332905,0.03061218,-0.0034436358,0.026008548,0.0,0.0,-0.0017095702,-0.055634715,0.0,0.0,-0.05913252,0.03665845,0.0059154984,0.0,-0.00022547576,0.0,0.0,-0.014579376,0.009186062,-0.051560167,-0.0029763207,-0.008798638,0.0,0.0,-0.0048598824,0.003011289,-0.03191545,0.005053469,-0.040528387,0.0,0.0,-0.06808961,0.0039611375,-0.015916351,-0.006574166,-0.084809475,0.0,-0.076224595,0.0,-0.014476265,0.0,0.009272491,0.0,0.08385047,0.0,0.011449652,0.0,0.0,-0.025540499,-0.021561781,-0.02964171,-0.13623944,0.0,-0.14904284,0.0,-0.12039905,0.0,0.0,0.004859303,0.0,0.0,-0.00032312225,-0.025108006,0.005630696,0.0052758493,0.06157055
0.26416662,-0.27945542,-0.1991154,-0.07293408,0.16312128,-0.15466653,-0.76775414,0.0,0.0,0.0,-0.031395286,0.052535538,-0.038849674,-0.27179945,0.0,0.0,-0.0046286257,-0.027627308,0.0,0.0,-0.072842754,-0.0030391037,0.011243976,0.0,6.816094e-05,0.0,0.0,-0.009792247,0.0041556945,0.045772202,-0.0064761885,-0.0012601316,0.0,0.0,-0.0005506957,0.0019823716,-0.041245967,-0.06466012,0.0021119437,0.0,0.0,-0.100682184,0.029656086,-0.040467348,0.021665623,-0.09404525,0.0,0.031740237,0.0,-0.037303764,0.0,-0.0068308427,0.0,-0.03239464,0.0,0.0036101919,0.0,0.0,-0.08567292,-0.01863225,-0.016533518,0.026232457,0.0,0.14074922,0.0,0.016538925,0.0,0.0,0.01404733,0.0,0.0,-0.00018066989,-0.07554098,-0.008223023,0.006372109,-0.023048777
0.10641551,0.05750957,-0.1486593,-0.06635177,0.0117017375,0.08684373,0.24116307,0.0,0.0,0.0,-0.0043436815,0.039390642,0.0033445004,-0.07562852,0.0,0.0,0.011764441,-0.05424745,0.0,0.0,0.038593166,0.052032642,0.014164864,0.0,0.007876527,0.0,0.0,0.022053406,-0.025743663,-0.09608892,-0.0009487505,0.0074738273,0.0,0.0,0.0019710627,0.002862884,0.012080818,0.0044294354,-0.0033067574,0.0,0.0,-0.066872925,0.043198757,-0.05321353,-0.083848715,-0.017162621,0.0,0.026969625,0.0,-0.012859175,0.0,0.0037300175,0.0,0.028352674,0.0,-0.0069299713,0.0,0.0,-0.032174584,-0.023958083,0.008938484,0.048632365,0.0,0.29342648,0.0,0.036710035,0.0,0.0,-0.01436777,0.0,0.0,0.009115278,-0.0434766,0.00021601224,0.0069267703,0.018560205
0.14546828,-0.01688722,0.063214354,0.16445233,-0.07112654,-0.36467177,-0.5143756,0.0,0.0,0.0,-0.005651871,0.039236847,0.0016499107,0.12502031,0.0,0.0,-0.007098448,0.01737544,0.0,0.0,0.094165675,0.023374328,0.036252283,0.0,0.009764473,0.0,0.0,-0.00898057,0.009639211,0.1868871,-0.003219076,-0.002842839,0.0,0.0,-0.014754054,0.0029759088,-0.031236693,0.0004138119,-0.0018144988,0.0,0.0,-0.054958884,0.050742064,0.0046484508,-0.038984295,-0.045407027,0.0,-0.016451476,0.0,-0.011270103,0.0,-0.0189119,0.0,0.050153602,0.0,0.006336351,0.0,0.0,-0.063916124,0.041945424,-0.0010338877,0.020314492,0.0,-0.13479464,0.0,0.02699459,0.0,0.0,0.02854895,0.0,0.0,0.009764136,-0.008512083,-0.0039724703,0.0068294653,-0.016239407
